Gen,LR,pvalue,DNA_tamura-nei-D,prot_pdistance,ensmbl_CporID,gene_name
cluster14155,0,1,0.003234895,0,ENSCPOP00000003679,APBB1IP
cluster11764,0,1,-0.004713361,0,ENSCPOP00000015883,Htr1e
cluster12315,0,1,0.014482363,-0.009433962,ENSCPOP00000012734,MMACHC
cluster12527,0,1,-0.003286269,0,ENSCPOP00000004206,MED10
cluster12472,0,1,0.020161991,0.01843318,ENSCPOP00000021198,LRRC3
cluster12365,7.620092,0.005772154,-0.012167727,-0.016273393,ENSCPOP00000012791,MYBBP1A
cluster13422,0,1,0.012149762,0.024282561,ENSCPOP00000008042,KRT80
cluster13106,0,1,-0.005625692,0,ENSCPOP00000019616,FAM212A
cluster12337,0.153876,0.694858495,-0.001271232,0.020477816,ENSCPOP00000013271,CAMLG
cluster15024,0,1,-0.024503172,-0.030640669,ENSCPOP00000007843,BACH1
cluster10676,0.510098,0.475096436,-0.032663726,-0.039772727,ENSCPOP00000006129,ITGA2B
cluster12215,0,1,0.005405716,-0.003472222,ENSCPOP00000001585,SLC25A1
cluster11966,13.56676,0.000230226,0.72487157,0.459459459,ENSCPOP00000007416,LUZP2
cluster11897,-0.023158,1,-0.008919568,0.031746032,ENSCPOP00000006961,FSHB
cluster10625,0,1,0.001125518,0,ENSCPOP00000003606,AWAT1
cluster11888,34.218982,4.92E-09,0.212347716,0.192307692,ENSCPOP00000014472,0
cluster14019,79.823232,0,0.088816608,0.099616858,ENSCPOP00000013058,TCF7L1
cluster10975,0,1,-0.003618024,0,ENSCPOP00000019437,EPM2AIP1
cluster13127,0,1,0.00230069,0.002857143,ENSCPOP00000006932,TADA3
cluster14048,91.41082,0,0.148996468,0.112426036,ENSCPOP00000012737,CLRN3
cluster10283,74.627814,0,0.03469754,0.017777778,ENSCPOP00000017651,MELTF
cluster10934,0.063898,0.800437808,-0.001170499,-0.00729927,ENSCPOP00000017206,TFAP2E
cluster13590,67.989474,1.11E-16,0.065852992,0.069852941,ENSCPOP00000017224,METRN
cluster10734,208.184636,0,0.20420771,0.19858156,ENSCPOP00000006232,SELP
cluster13808,0,1,0.007384913,-0.004454343,ENSCPOP00000011854,THAP12
cluster13894,-0.005326,1,0.009304656,0.008695652,ENSCPOP00000000172,HPD
cluster11799,171.378208,0,0.013542187,0.018867925,ENSCPOP00000002195,MYO16
cluster12947,0,1,-0.004937918,0.023121387,ENSCPOP00000001090,SLC10A2
cluster11744,0,1,-0.01003837,-0.01,ENSCPOP00000008856,ACADL
cluster11838,80.766468,0,0.075139201,0.063063063,ENSCPOP00000001678,HPSE
cluster14335,117.257564,0,0.080490676,0.078378378,ENSCPOP00000006266,FOXP3
cluster11239,0,1,-0.007726084,0,ENSCPOP00000008531,ZFC3H1
cluster15020,17.18353,3.39E-05,0.007573011,0.004106776,ENSCPOP00000005022,MMRN1
cluster14056,0,1,-0.008341543,-0.003311258,ENSCPOP00000002822,WEE1
cluster13553,0,1,-0.000159624,-0.013888889,ENSCPOP00000003370,HSPB6
cluster14859,20.317088,6.56E-06,0.005636088,0.006756757,ENSCPOP00000001953,0
cluster14935,0,1,0.003052493,0,ENSCPOP00000005093,ABHD10
cluster14808,0.975752,0.323249824,0.018703674,0.016666667,ENSCPOP00000003836,QRFP
cluster13142,0,1,-0.010640205,-0.015,ENSCPOP00000000030,RPA1
cluster11872,2.326278,0.127205709,-0.019186775,-0.028806584,ENSCPOP00000013678,CA6
cluster11418,0,1,-0.008125751,0,ENSCPOP00000010040,PPP1CA
cluster13527,0,1,-0.005370875,0,ENSCPOP00000011427,0
cluster14490,0,1,0.000673189,0,ENSCPOP00000012011,KIAA1161
cluster11989,0,1,-0.000285702,0.003448276,ENSCPOP00000021095,MRS2
cluster11175,0.012392,0.911363103,-0.007064089,0.00952381,ENSCPOP00000019642,KCNA7
cluster11794,47.262802,6.21E-12,0.164257385,0.111111111,ENSCPOP00000020691,0
cluster11408,0,1,-0.00770766,0.002624672,ENSCPOP00000016604,FAM46B
cluster13722,39.018246,4.20E-10,0.003704988,-0.009389671,ENSCPOP00000020492,KLHDC7B
cluster13556,0,1,-0.051941503,-0.068085106,ENSCPOP00000010793,FAP
cluster14212,-0.559702,1,#N/A,#N/A,ENSCPOP00000005812,RIPPLY2
cluster11016,0,1,6.98E-05,0,ENSCPOP00000018755,PURA
cluster13902,0,1,-0.012820314,0.008086253,ENSCPOP00000011880,TOR3A
cluster11207,52.327992,4.70E-13,0.09001765,0.053941909,ENSCPOP00000008638,SLC23A3
cluster11317,0,1,-0.00102329,0.005698006,ENSCPOP00000007362,SPOCK2
cluster10304,30.15932,3.98E-08,0.018294518,0.017928287,ENSCPOP00000020449,TAB1
cluster12517,0,1,0.008598327,0.007029877,ENSCPOP00000008955,KLHL38
cluster10904,0.181092,0.670436468,-0.004728033,0.0025,ENSCPOP00000014421,ACTL6A
cluster10240,49.226096,2.28E-12,0.022567013,0.017699115,ENSCPOP00000009657,CD2AP
cluster13916,17.922896,2.30E-05,0.019590065,0.014836795,ENSCPOP00000010533,CDCP2
cluster13961,39.45342,3.36E-10,0.03963394,0.092592593,ENSCPOP00000000775,DDI1
cluster14066,0,1,-0.01379867,0,ENSCPOP00000004104,POLR2C
cluster12509,0,1,-0.035921814,-0.044444444,ENSCPOP00000009990,ASCL3
cluster10844,0,1,-0.06750035,-0.079120879,ENSCPOP00000019288,RUVBL2
cluster12887,0,1,0.012709798,0.01010101,ENSCPOP00000010507,CBLN4
cluster13766,0.04969,0.823603577,-0.001107571,0.011019284,ENSCPOP00000013067,HDX
cluster12659,0,1,0.011204449,0.00625,ENSCPOP00000021126,MRGBP
cluster12922,3.367148,0.066508798,-0.008835993,0.026315789,ENSCPOP00000006811,0
cluster10453,32.113092,1.45E-08,0.0058902,0.028368794,ENSCPOP00000017474,AJUBA
cluster14103,0,1,-0.016183703,-0.028720627,ENSCPOP00000003928,C2orf16
cluster13083,0,1,0.012907227,0.021582734,ENSCPOP00000003067,0
cluster11146,0,1,-0.024127122,-0.007575758,ENSCPOP00000000929,AMDHD1
cluster11910,0,1,0.007819414,-0.004901961,ENSCPOP00000018982,PLA2G2F
cluster11001,2.971778,0.084728684,-0.026522815,-0.013605442,ENSCPOP00000001378,0
cluster13634,0,1,-0.000489576,0.004170142,ENSCPOP00000008421,UHRF1BP1L
cluster10864,0,1,-0.014851734,-0.010752688,ENSCPOP00000018347,0
cluster12368,0,1,0.00266225,0,ENSCPOP00000002459,BMP2
cluster12146,0,1,-0.013978389,-0.019607843,ENSCPOP00000018713,BORCS6
cluster10499,5.4076,0.020049262,-0.02564959,-0.028340081,ENSCPOP00000010340,BARD1
cluster12044,0,1,0.004805984,0.036809816,ENSCPOP00000001935,MYCT1
cluster14465,0,1,-0.003724122,-0.009174312,ENSCPOP00000015008,SNU13
cluster12320,82.36154,0,0.002658849,0.020592021,ENSCPOP00000001278,TAF4B
cluster11548,0,1,-0.015567052,-0.017241379,ENSCPOP00000008627,C21orf2
cluster14043,0,1,0.013115194,0,ENSCPOP00000016480,SETD7
cluster10592,1.375078,0.240941325,0.000117366,0,ENSCPOP00000015677,PHLDA2
cluster11434,0,1,-0.021961987,-0.022727273,ENSCPOP00000003028,FKBP6
cluster12638,0,1,0.00516959,0.010217114,ENSCPOP00000001886,XYLT1
cluster13112,0,1,-0.082552469,-0.081300813,ENSCPOP00000013054,MRPL46
cluster10358,0,1,-0.008881106,-0.016393443,ENSCPOP00000019578,KCNA5
cluster13408,101.287354,0,0.057384279,0.058064516,ENSCPOP00000012438,HEATR3
cluster11805,0,1,-0.008067288,-0.012345679,ENSCPOP00000014273,CHCHD1
cluster14319,0,1,-0.01283297,0,ENSCPOP00000009783,CLDN19
cluster11905,0.941068,0.332003331,0.018896923,0.025974026,ENSCPOP00000017415,0
cluster10732,0,1,-0.000175183,0,ENSCPOP00000008449,SMCR8
cluster12276,7.116916,0.007635995,0.009298612,0.005988024,ENSCPOP00000005444,DRGX
cluster10792,59.84122,1.03E-14,0.040318845,0.056650246,ENSCPOP00000012024,DDB2
cluster13151,0,1,-0.002765363,-0.002252252,ENSCPOP00000008494,PTCHD1
cluster12600,0,1,-0.01070974,-0.015584416,ENSCPOP00000007635,0
cluster11370,0,1,-1.06E-05,-0.008152174,ENSCPOP00000006113,POPDC2
cluster10826,0,1,0.013998127,0.023569024,ENSCPOP00000015000,TST
cluster12792,132.849536,0,0.134076985,0.149152542,ENSCPOP00000002435,ARG2
cluster12908,0,1,0.018892408,0.064935065,ENSCPOP00000015059,0
cluster11673,0,1,-0.012098049,-0.00845666,ENSCPOP00000019865,CCT8L2
cluster14841,0,1,-0.000168939,0,ENSCPOP00000019464,GDF15
cluster10352,0,1,-0.020628269,-0.010384216,ENSCPOP00000006191,ESPNL
cluster14204,72.119578,0,0.013547144,0,ENSCPOP00000003143,TRAIP
cluster10899,0.504048,0.477726846,0.0082502,0.016064257,ENSCPOP00000010519,0
cluster11939,34.90805,3.46E-09,0.013914915,0.019047619,ENSCPOP00000012896,RPF1
cluster10979,17.111572,3.52E-05,0.02456898,0.021276596,ENSCPOP00000006374,CATSPER4
cluster14804,0,1,0.010030259,0.025974026,ENSCPOP00000021170,RABAC1
cluster12479,50.147488,1.43E-12,0.022533637,0.042372881,ENSCPOP00000007896,TIMMDC1
cluster14421,56.394678,5.93E-14,-0.058671423,-0.064456722,ENSCPOP00000007189,SAMHD1
cluster12464,0,1,0.028760962,0.083333333,ENSCPOP00000017380,C19orf70
cluster12470,123.234562,0,0.128571279,0.126153846,ENSCPOP00000010683,PNMA8A
cluster14089,1.954468,0.162106194,0.005216993,-0.006756757,ENSCPOP00000003728,TXNDC15
cluster13488,0,1,-0.011179788,-0.004683841,ENSCPOP00000010376,SMAP2
cluster11909,0.834906,0.360857733,0.020886542,0.010526316,ENSCPOP00000018128,PXMP4
cluster12218,26.225516,3.04E-07,0.020915624,0.029411765,ENSCPOP00000005473,ATXN10
cluster11969,0,1,-0.033401926,-0.037037037,ENSCPOP00000000546,CALB1
cluster14754,0,1,-0.005502377,-0.00621118,ENSCPOP00000007119,SNX5
cluster10766,0.11433,0.735267338,0.020045056,0.059210526,ENSCPOP00000016737,PRND
cluster12930,17.192954,3.38E-05,0.525701588,0.287671233,ENSCPOP00000006430,CCL25
cluster10485,84.266228,0,0.044399447,0.055555556,ENSCPOP00000011010,CTDSP2
cluster11628,0.189522,0.663314751,-0.004537576,0.002597403,ENSCPOP00000015678,PELO
cluster10871,0,1,-0.05244714,0,ENSCPOP00000015990,0
cluster13289,0,1,0.010426047,0.016666667,ENSCPOP00000009347,NR0B2
cluster13111,59.719142,1.10E-14,0.11347675,0.120481928,ENSCPOP00000006974,COPZ1
cluster13304,2.67939,0.101654661,-0.009008978,0,ENSCPOP00000004173,LANCL3
cluster11837,0,1,-0.016125733,-0.004926108,ENSCPOP00000011795,RAB33B
cluster11856,0,1,-0.007058872,0.003039514,ENSCPOP00000019994,CTSK
cluster11982,0,1,0.008263164,0.024291498,ENSCPOP00000011628,OTUD6A
cluster10424,0,1,0.001473169,0.010204082,ENSCPOP00000016725,NUBP1
cluster12080,0,1,-0.001458069,0.00990099,ENSCPOP00000020225,0
cluster11050,2.00E-06,0.998871621,-0.006697947,-0.011647255,ENSCPOP00000014398,0
cluster11850,2.368108,0.123837058,0.00582541,-0.009950249,ENSCPOP00000004629,Crybb1
cluster10944,0,1,-0.001264233,-0.004048583,ENSCPOP00000011083,MLF2
cluster10896,0,1,0.019638185,0.008130081,ENSCPOP00000019042,PSMG4
cluster13226,0,1,-0.020939542,-0.015706806,ENSCPOP00000012300,NT5C3A
cluster10466,0,1,0.024305067,0.009615385,ENSCPOP00000015928,TMEM222
cluster12610,0,1,-0.045738202,-0.016260163,ENSCPOP00000016805,0
cluster14487,27.405732,1.65E-07,0.178491734,0.191489362,ENSCPOP00000018913,LSM1
cluster12093,0.001438,0.969750693,-0.00098095,0.006711409,ENSCPOP00000013149,CYP51A1
cluster14187,0.00601,0.938206549,-0.002801352,0,ENSCPOP00000008541,PEX12
cluster14884,0,1,-0.104922911,-0.109014675,ENSCPOP00000012464,RPE65
cluster14453,0,1,0.007504397,-0.010471204,ENSCPOP00000003245,KCNK18
cluster11089,2.542142,0.110844322,0.000126908,-0.005524862,ENSCPOP00000002158,ZIC3
cluster14660,-0.003804,1,0.001746101,0,ENSCPOP00000003021,METTL5
cluster12708,12.973144,0.000315991,-0.02527144,-0.021021021,ENSCPOP00000007075,HSPA13
cluster10384,52.138856,5.17E-13,0.066164974,0.096256684,ENSCPOP00000006590,TIMP3
cluster14915,0,1,-0.017869116,-0.020242915,ENSCPOP00000017505,MRPL39
cluster14381,1.114236,0.291162986,-0.040032011,0,ENSCPOP00000017745,0
cluster13582,0,1,-0.009557824,0.007168459,ENSCPOP00000017056,CTSZ
cluster14586,45.720582,1.36E-11,0.069040979,0.096590909,ENSCPOP00000009044,IGFBP5
cluster11303,2.742498,0.097711914,-0.021598983,-0.013513514,ENSCPOP00000008959,0
cluster10652,0,1,-0.021717623,-0.007317073,ENSCPOP00000012602,FMO2
cluster14190,0,1,-0.004951538,-0.014836795,ENSCPOP00000005329,DPEP3
cluster14231,1.277644,0.258337554,-0.003060124,0.001158749,ENSCPOP00000010441,PPL
cluster13141,0,1,-0.009375143,0.004854369,ENSCPOP00000009477,NKX3-1
cluster12252,0,1,-0.073864851,-0.0625,ENSCPOP00000015426,LY6G6C
cluster13687,30.380848,3.55E-08,0.018622053,0.005847953,ENSCPOP00000005321,TMPRSS4
cluster13251,0.216714,0.641555173,-0.006377698,0.008695652,ENSCPOP00000012172,0
cluster12558,0,1,-0.121165517,-0.094202899,ENSCPOP00000015243,PTF1A
cluster11223,0,1,0.000968524,0,ENSCPOP00000020016,PSMC6
cluster14644,0,1,-0.01713682,0.141242938,ENSCPOP00000018217,RTP2
cluster10636,42.184958,8.30E-11,0.030768106,0.040740741,ENSCPOP00000015882,LMX1B
cluster10968,0.705806,0.400839644,0.012438028,0.031948882,ENSCPOP00000001885,OR51D1
cluster10204,-0.000592,1,-0.112025145,-0.111455108,ENSCPOP00000015547,ZBTB12
cluster12362,0,1,-0.006613831,0.002840909,ENSCPOP00000001762,WWOX
cluster11496,93.165168,0,0.026613996,0.021015762,ENSCPOP00000002036,PHF19
cluster12652,20.139912,7.20E-06,0.070624026,0.089820359,ENSCPOP00000006064,ANKRD2
cluster13479,0,1,0.015060573,0,ENSCPOP00000000763,DAD1
cluster11803,59.275366,1.37E-14,0.02286783,0.014861996,ENSCPOP00000011359,MAN1C1
cluster11235,0,1,0.006097314,-0.001436782,ENSCPOP00000012782,SLITRK1
cluster13006,36.861284,1.27E-09,0.028624488,0.034146341,ENSCPOP00000019063,0
cluster10251,0,1,0.001986481,0,ENSCPOP00000003655,Lpl
cluster12125,5.462182,0.019432366,0.037098278,0.072992701,ENSCPOP00000008297,PCNA
cluster11193,49.903196,1.62E-12,0.140368754,0.186813187,ENSCPOP00000008077,SRP14
cluster11479,27.421474,1.64E-07,0.014756717,0.015833333,ENSCPOP00000001198,NID2
cluster14309,0,1,0.013605405,0,ENSCPOP00000013335,UBE2K
cluster10933,0.030886,0.860494962,-0.007175778,0.002314815,ENSCPOP00000010821,CNOT11
cluster14526,0,1,-0.010624733,0.008810573,ENSCPOP00000002584,LRRC10
cluster11824,4.00E-05,0.994953769,0.004971791,0.005905512,ENSCPOP00000008497,SLC27A3
cluster11587,-0.197982,1,-0.013041908,-0.014336918,ENSCPOP00000020610,SFRP5
cluster14772,-0.022098,1,-0.002474236,0,ENSCPOP00000008975,KDR
cluster12957,0,1,0.015792809,0.014705882,ENSCPOP00000006565,C1orf189
cluster10578,0,1,0,0,ENSCPOP00000016901,0
cluster12828,14.717924,0.000124854,0.016974974,0.020737327,ENSCPOP00000000684,LMOD1
cluster13103,174.23882,0,0.177323361,0.174097665,ENSCPOP00000004073,MFRP
cluster12194,97.22894,0,0.050767074,0.068686869,ENSCPOP00000010457,AFF2
cluster14486,55.357826,1.00E-13,0.009947406,0.015444015,ENSCPOP00000010371,ACTR5
cluster12292,4.673594,0.030629765,-0.001369714,0,ENSCPOP00000001111,TESK1
cluster10850,21.799164,3.03E-06,0.065386175,0.028571429,ENSCPOP00000007193,SLAMF9
cluster14766,0,1,0.00528323,0,ENSCPOP00000020302,0
cluster10673,0,1,0.001421027,0.009146341,ENSCPOP00000019478,DLX2
cluster13843,6.189072,0.012854158,-0.052010505,-0.055172414,ENSCPOP00000004545,KCNJ3
cluster11663,0,1,-0.016573963,0.003838772,ENSCPOP00000019147,WFIKKN2
cluster14537,0,1,-0.022263948,-0.005524862,ENSCPOP00000017739,0
cluster13274,0,1,0.000280751,0,ENSCPOP00000018928,ELOB
cluster11019,1.027796,0.310676887,-0.017287355,-0.011049724,ENSCPOP00000005783,CBR4
cluster13534,76.11968,0,0.126255521,0.115942029,ENSCPOP00000020608,CST6
cluster14330,67.626816,2.22E-16,0.295585475,0.274834437,ENSCPOP00000009238,SLC30A4
cluster12222,0,1,-7.34E-05,0.007518797,ENSCPOP00000015932,C16orf52
cluster11200,85.896508,0,0.090598345,0.089686099,ENSCPOP00000001568,TRIP6
cluster13754,0,1,0.007449321,-0.021978022,ENSCPOP00000014381,MPC1L
cluster14013,0,1,-0.021731585,-0.018817204,ENSCPOP00000007403,ALK
cluster10856,0,1,-0.025684804,-0.028571429,ENSCPOP00000007505,IL1F10
cluster10629,1.417816,0.233763213,-0.026666453,-0.039634146,ENSCPOP00000017578,0
cluster10243,0,1,-0.012815265,-0.017902813,ENSCPOP00000019208,TXNIP
cluster14625,0,1,0.014734211,0.015306122,ENSCPOP00000014501,GUK1
cluster12991,0,1,-0.007169859,0,ENSCPOP00000017799,ZIC2
cluster14218,0,1,-0.009669105,-0.008,ENSCPOP00000001725,MSTN
cluster13689,0,1,0.002151848,-0.004081633,ENSCPOP00000001894,F3
cluster10492,34.14746,5.11E-09,0.018028971,0.013422819,ENSCPOP00000011727,0
cluster12009,0.023588,0.877937869,0.017678942,0.043209877,ENSCPOP00000013030,TMEM247
cluster14527,0,1,-0.002074125,0.006578947,ENSCPOP00000001747,RNF181
cluster10483,0,1,-0.0141066,0.002659574,ENSCPOP00000001542,NMBR
cluster12585,92.583798,0,0.298239412,0.251533742,ENSCPOP00000013924,SAYSD1
cluster13494,0,1,-0.006510389,-0.003215434,ENSCPOP00000020585,KCNK15
cluster10682,2.357002,0.124721676,-0.051507297,0,ENSCPOP00000003872,FXN
cluster11430,71.663252,0,0.026316817,0.028957529,ENSCPOP00000012149,GRK1
cluster10270,0,1,-0.036146328,-0.015337423,ENSCPOP00000001994,HABP2
cluster11010,0,1,-0.009081713,0.005494505,ENSCPOP00000000658,0
cluster10293,0,1,0.054384792,0.057142857,ENSCPOP00000019061,0
cluster14870,67.951912,2.22E-16,0.069158761,0.08040201,ENSCPOP00000017002,HACD2
cluster14932,0.047698,0.827118464,-0.001240543,0.009677419,ENSCPOP00000005100,WDR45B
cluster11165,179.412774,0,0.147244929,0.112936345,ENSCPOP00000009661,0
cluster10700,0.246866,0.61929052,0.001816633,0.011695906,ENSCPOP00000002186,RBBP9
cluster12314,13.666904,0.000218268,0.003734709,0.025906736,ENSCPOP00000002414,ME1
cluster10538,0,1,-0.013565768,-0.013333333,ENSCPOP00000019159,FOXA1
cluster10718,11.37861,0.000742947,0.008393907,0.013377926,ENSCPOP00000011685,FBXO4
cluster11210,1.115808,0.290822894,0.002053804,-0.005504587,ENSCPOP00000003178,OLFML2A
cluster13744,0,1,-0.005675448,0,ENSCPOP00000020695,SPACA4
cluster12349,36.343636,1.65E-09,0.046750882,0.04,ENSCPOP00000011786,LSMEM2
cluster12768,0,1,0.007924774,0.024305556,ENSCPOP00000009551,CPPED1
cluster11429,41.21272,1.37E-10,0.14924796,0.125,ENSCPOP00000006336,IL25
cluster14200,28.656542,8.64E-08,0.002176001,0.001972387,ENSCPOP00000007783,EMILIN1
cluster11751,29.621602,5.25E-08,0.018333932,0.005376344,ENSCPOP00000015866,STK19
cluster13446,0,1,-0.006547987,-0.004366812,ENSCPOP00000012698,CYB561D1
cluster12379,0,1,4.66E-05,0,ENSCPOP00000009780,Ybx1
cluster10757,21.30774,3.91E-06,-0.000298963,-0.004694836,ENSCPOP00000009745,TRMT61B
cluster14233,4.42497,0.035416736,0.020224247,0.0125,ENSCPOP00000006716,AACS
cluster11617,0,1,-0.019426912,-0.027906977,ENSCPOP00000017497,HOXC8
cluster10416,20.657436,5.49E-06,0.009180017,0.010204082,ENSCPOP00000018420,IQGAP2
cluster11197,0,1,-0.002758074,0,ENSCPOP00000008130,SHISA2
cluster14391,0,1,-0.008050865,-0.005076142,ENSCPOP00000008389,SAPCD2
cluster11839,0,1,-0.01040861,-0.002320186,ENSCPOP00000009234,0
cluster13445,0,1,-0.010701021,-0.006849315,ENSCPOP00000020624,CKAP4
cluster13935,0,1,0.011907381,0,ENSCPOP00000015120,0
cluster14425,88.07079,0,0.189990329,0.204225352,ENSCPOP00000012008,NUDT2
cluster13008,0.659508,0.416733692,0.003459489,0.016713092,ENSCPOP00000008104,0
cluster14806,5.263674,0.021775005,0.024066351,0.005154639,ENSCPOP00000013564,ACAT1
cluster13769,0,1,-0.028511406,0,ENSCPOP00000000552,CSTB
cluster10869,4.82968,0.027973822,-0.008483863,-0.0048,ENSCPOP00000000394,CHGB
cluster12132,3.235374,0.072063848,0.000114345,0.004310345,ENSCPOP00000013275,0
cluster11029,2.35215,0.12511035,0.003265283,-0.004587156,ENSCPOP00000003525,PLEKHA3
cluster10449,14.97138,0.000109154,0.004633214,0.005524862,ENSCPOP00000014081,CCDC173
cluster10376,0,1,-0.024156459,-0.032467532,ENSCPOP00000014716,0
cluster13431,46.48407,9.24E-12,0.022816433,0.02919708,ENSCPOP00000000998,MSH4
cluster14606,125.013714,0,0.11282932,0.108433735,ENSCPOP00000003281,ATPAF2
cluster10480,99.14169,0,0.101846317,0.09202454,ENSCPOP00000014110,GABRP
cluster11403,42.635686,6.59E-11,0.000224011,0.003205128,ENSCPOP00000007890,GRN
cluster12949,0,1,-0.210409065,-0.118811881,ENSCPOP00000015216,0
cluster13937,63.726992,1.44E-15,0.183745948,0.153061224,ENSCPOP00000013208,ATPIF1
cluster11847,1.196324,0.274057632,-0.011312545,-0.008652658,ENSCPOP00000001442,DDX58
cluster10762,0,1,-0.001929296,0.003773585,ENSCPOP00000020843,HCN4
cluster12747,33.464646,7.26E-09,-0.000998366,0,ENSCPOP00000008756,LRRC26
cluster10413,61.29459,4.88E-15,0.024120728,0.025316456,ENSCPOP00000007560,TM9SF2
cluster10952,3.30973,0.068870807,-0.012900713,-0.00952381,ENSCPOP00000006679,RNF187
cluster12016,0,1,-0.033682786,-0.04245283,ENSCPOP00000004996,SCN2B
cluster14648,0,1,-2.79E-05,0.017699115,ENSCPOP00000020977,HOXB9
cluster10548,0,1,0.000826107,0.006134969,ENSCPOP00000009047,0
cluster14961,0,1,0.015344676,0,ENSCPOP00000001421,CRABP1
cluster10543,0,1,0.016597878,0,ENSCPOP00000016011,BTG2
cluster13458,0.09475,0.758223199,0.007577909,0.011494253,ENSCPOP00000000081,SHCBP1L
cluster13185,0,1,-0.019136253,0,ENSCPOP00000016536,0
cluster14199,0,1,0.008322395,0,ENSCPOP00000011189,SF3B5
cluster13525,0,1,-0.012617459,0,ENSCPOP00000004257,ORMDL1
cluster11269,0,1,-0.001763746,0.006976744,ENSCPOP00000015046,C2orf54
cluster10286,0,1,0.004903251,0,ENSCPOP00000000119,ATG4B
cluster10851,0,1,-0.086248173,-0.090909091,ENSCPOP00000009225,C9orf131
cluster12915,0,1,-0.007374123,-0.012048193,ENSCPOP00000020124,EMP2
cluster10705,10.615556,0.001121402,0.001875952,0.001912046,ENSCPOP00000018063,SIM2
cluster11995,0,1,-0.001365951,-0.006060606,ENSCPOP00000013550,LRRTM2
cluster14528,0,1,0.007294882,0.00621118,ENSCPOP00000002205,CRHBP
cluster12595,0,1,-0.005911019,-0.010152284,ENSCPOP00000009344,GPATCH3
cluster11433,95.763436,0,0.145504233,0.143396226,ENSCPOP00000019127,PIGM
cluster13909,-0.005546,1,0.040727771,0.058823529,ENSCPOP00000005992,0
cluster14267,0,1,-0.010411483,0,ENSCPOP00000000113,CDC123
cluster13868,0,1,-0.012302289,-0.025477707,ENSCPOP00000014293,BOK
cluster10185,0,1,-0.004263795,0,ENSCPOP00000007251,CFL1
cluster14005,0,1,-0.000704949,0.022222222,ENSCPOP00000008137,SERPINA7
cluster14585,2.29735,0.129594935,-0.006492603,-0.004662005,ENSCPOP00000014670,ENTPD2
cluster10855,0,1,-0.001773478,-0.002403846,ENSCPOP00000004558,AP3M1
cluster14525,0,1,-0.001036642,-0.006079027,ENSCPOP00000009548,0
cluster10157,49.5345,1.95E-12,0.057848009,0.086580087,ENSCPOP00000008793,FAM166A
cluster13914,5.639456,0.017560655,0.008223436,-0.007017544,ENSCPOP00000000595,PNP
cluster11620,0,1,-0.002610002,0,ENSCPOP00000002031,SSU72
cluster13011,0,1,0.021759657,0.014285714,ENSCPOP00000008932,IL7
cluster11938,59.248418,1.39E-14,0.064941424,0.069767442,ENSCPOP00000010510,TNFRSF4
cluster14799,33.09643,8.77E-09,0.054600488,0.072072072,ENSCPOP00000015394,NRN1
cluster10786,0,1,0.021888842,0.010869565,ENSCPOP00000004277,0
cluster13441,0,1,-0.003664728,-0.014319809,ENSCPOP00000017306,ABHD15
cluster14618,230.823832,0,0.096212408,0.106422018,ENSCPOP00000009000,PRSS12
cluster12418,1.993806,0.157943497,-0.012598994,-0.045454545,ENSCPOP00000012592,Jchain
cluster10239,13.798114,0.00020354,0.020897039,0.034090909,ENSCPOP00000007784,C16orf45
cluster13860,0,1,-0.007502281,-0.01,ENSCPOP00000008413,RSL24D1
